0.0	0.0
0.0	0.0028328611898017
0.0	0.06515580736543909
0.017543859649122806	0.06515580736543909
0.017543859649122806	0.1501416430594901
0.03508771929824561	0.1501416430594901
0.03508771929824561	0.20396600566572237
0.05263157894736842	0.20396600566572237
0.05263157894736842	0.20679886685552407
0.07017543859649122	0.20679886685552407
0.07017543859649122	0.49291784702549574
0.08771929824561403	0.49291784702549574
0.08771929824561403	0.5184135977337111
0.10526315789473684	0.5184135977337111
0.10526315789473684	0.5750708215297451
0.12280701754385964	0.5750708215297451
0.12280701754385964	0.6543909348441926
0.14035087719298245	0.6543909348441926
0.14035087719298245	0.6798866855524079
0.15789473684210525	0.6798866855524079
0.15789473684210525	0.7195467422096318
0.19298245614035087	0.7195467422096318
0.19298245614035087	0.7252124645892352
0.21052631578947367	0.7252124645892352
0.21052631578947367	0.7393767705382436
0.22807017543859648	0.7393767705382436
0.22807017543859648	0.7790368271954674
0.2807017543859649	0.7790368271954674
0.2807017543859649	0.7988668555240793
0.2982456140350877	0.7988668555240793
0.2982456140350877	0.8016997167138811
0.3333333333333333	0.8016997167138811
0.3333333333333333	0.8158640226628895
0.3508771929824561	0.8158640226628895
0.3508771929824561	0.8583569405099151
0.40350877192982454	0.8583569405099151
0.40350877192982454	0.8640226628895185
0.47368421052631576	0.8640226628895185
0.47368421052631576	0.8725212464589235
0.49122807017543857	0.8725212464589235
0.49122807017543857	0.8810198300283286
0.5263157894736842	0.8810198300283286
0.5263157894736842	0.886685552407932
0.543859649122807	0.886685552407932
0.543859649122807	0.8951841359773371
0.5789473684210527	0.8951841359773371
0.5789473684210527	0.8980169971671388
0.5964912280701754	0.8980169971671388
0.5964912280701754	0.9008498583569405
0.6491228070175439	0.9008498583569405
0.6491228070175439	0.9065155807365439
0.6666666666666666	0.9065155807365439
0.6666666666666666	0.9150141643059491
0.6842105263157895	0.9150141643059491
0.6842105263157895	0.9178470254957507
0.7368421052631579	0.9178470254957507
0.7368421052631579	0.9291784702549575
0.7543859649122807	0.9291784702549575
0.7543859649122807	0.9348441926345609
0.7719298245614035	0.9348441926345609
0.7719298245614035	0.9461756373937678
0.8070175438596491	0.9461756373937678
0.8070175438596491	0.9546742209631728
0.8245614035087719	0.9546742209631728
0.8245614035087719	0.9575070821529745
0.8421052631578947	0.9575070821529745
0.8421052631578947	0.9716713881019831
0.8771929824561403	0.9716713881019831
0.8771929824561403	0.9773371104815864
0.9298245614035088	0.9773371104815864
0.9298245614035088	0.9886685552407932
0.9473684210526315	0.9886685552407932
0.9473684210526315	0.9971671388101983
1.0	0.9971671388101983
1.0	1.0
